study_area,id,Latitude,Longitude,orbit,incidence_angle,field_id,date,soil_moisture,G_VH_dB,G_VV_dB,projectedLocalIncidenceAngle,assumed_clay_content,C11_ILSF9_BI1000_dB,C22_ILSF9_BI1000_dB,Surface_r_ILSF9_BI1000,Volume_g_ILSF9_BI1000,Ratio_b_ILSF9_BI1000,projectedLocalIncidenceAngle,soil_complex,soil_type,soil_texture,top_texture,range_clay_content,assumed_clay_content
BRWINOW,BM02,52.1696044,20.643702,A102,41.14,BM,19.10.2024,22.42,-22.13,-11.98,41.771,30.0,-14.6344,-22.911,-17.462,-17.361,-0.1,41.771,2,Dz,płz:gl,pyły zwykłe,0 - 35,30.0
BRWINOW,BH04,52.178304,20.6721337,A102,41.14,BH,19.10.2024,25.63,-22.74,-12.32,41.164,33.0,-15.669,-24.3175,-18.251,-18.261,0.01,41.164,1,Dz,płz:gs,pyły zwykłe,0 - 35,33.0
BRWINOW,BI01,52.1772176,20.6732326,A102,41.14,BI,19.10.2024,20.9,-27.77,-13.3,40.29,33.0,-16.0996,-22.5618,-20.716,-16.976,-3.74,40.29,1,Dz,płz:gs,pyły zwykłe,0 - 35,33.0
BRWINOW,BI02,52.1768075,20.6736372,A102,41.14,BI,19.10.2024,16.62,-22.39,-13.62,42.024,33.0,-17.684,-23.1155,-20.288,-17.619,-2.669,42.024,1,Dz,płz:gs,pyły zwykłe,0 - 35,33.0
BRWINOW,BI03,52.1767626,20.6745131,A102,41.14,BI,19.10.2024,18.41,-22.75,-13.97,41.56,33.0,-19.0095,-24.0274,-27.632,-18.44,-9.192,41.56,1,Dz,płz:gs,pyły zwykłe,0 - 35,33.0
BRWINOW,BI04,52.1771193,20.674391,A102,41.14,BI,19.10.2024,22.08,-20.85,-13.23,39.83,33.0,-17.3112,-23.6231,-22.464,-17.637,-4.827,39.83,1,Dz,płz:gs,pyły zwykłe,0 - 35,33.0
BRWINOW,BJ01,52.1810071,20.6838417,A102,41.14,BJ,19.10.2024,17.01,-20.29,-12.21,43.334,30.0,-14.6891,-22.0689,-18.112,-16.031,-2.081,43.334,2,Dz,płz:gs,pyły zwykłe,0 - 35,30.0
BRWINOW,BJ02,52.1806614,20.6838001,A102,41.14,BJ,19.10.2024,15.16,-19.93,-11.47,42.523,30.0,-13.6849,-22.7593,-15.794,-16.975,1.181,42.523,2,Dz,płz:gs,pyły zwykłe,0 - 35,30.0
BRWINOW,BJ03,52.1802936,20.683746,A102,41.14,BJ,19.10.2024,16.55,-20.17,-10.9,41.515,30.0,-14.2947,-23.2533,-15.968,-17.24,1.272,41.515,2,Dz,płz:gs,pyły zwykłe,0 - 35,30.0
BRWINOW,BJ04,52.1802848,20.6843923,A102,41.14,BJ,19.10.2024,15.29,-20.25,-9.85,43.614,30.0,-13.2972,-24.2973,-14.409,-17.951,3.541,43.614,2,Dz,płz:gs,pyły zwykłe,0 - 35,30.0
BRWINOW,BJ05,52.1806349,20.6844875,A102,41.14,BJ,19.10.2024,15.64,-20.88,-11.81,40.809,30.0,-12.8747,-23.5256,-14.287,-17.381,3.094,40.809,2,Dz,płz:gs,pyły zwykłe,0 - 35,30.0
BRWINOW,BJ06,52.1810326,20.6845722,A102,41.14,BJ,19.10.2024,21.28,-19.79,-12.31,41.165,30.0,-15.2143,-21.8274,-19.336,-15.921,-3.415,41.165,2,Dz,płz:gs,pyły zwykłe,0 - 35,30.0
KEDZIERZYN,KU02,50.318506,18.2008222,A175,36.95,KU,12.10.2024,36.6,-19.86,-8.97,38.24,30.0,-12.5277,-21.8086,-14.69,-16.119,1.429,38.24,2,F,płz:gsp,pyły zwykłe,0 - 35,30.0
KEDZIERZYN,KU03,50.3183202,18.2008659,A175,36.95,KU,12.10.2024,39.88,-19.71,-9.57,37.57,30.0,-13.3901,-21.1667,-15.542,-15.534,-0.008,37.57,2,F,płz:gsp,pyły zwykłe,0 - 35,30.0
BRWINOW,BGK01,52.2135059,20.673285,A029,32.56,BGK,21.03.2025,21.62,-25.3,-10.91,34.89,32.0,-16.2381,-23.9305,-20.131,-17.623,-2.508,34.89,1,Dz,płz:i,pyły zwykłe,25 - 35,32.0
BRWINOW,BGK01,52.2135059,20.673285,A102,41.14,BGK,25.03.2025,26.4,-24.64,-13.59,44.116,32.0,-17.8538,-25.711,-20.758,-19.729,-1.029,44.116,1,Dz,płz:i,pyły zwykłe,25 - 35,32.0
BRWINOW,BGK02,52.2135604,20.6737587,A029,32.56,BGK,21.03.2025,26.18,-22.09,-11.17,32.585,32.0,-15.5295,-23.2797,-18.801,-17.594,-1.207,32.585,1,Dz,płz:i,pyły zwykłe,25 - 35,32.0
BRWINOW,BGK02,52.2135604,20.6737587,A102,41.14,BGK,25.03.2025,26.59,-25.56,-15.6,41.207,32.0,-16.1631,-26.1909,-18.574,-19.967,1.393,41.207,1,Dz,płz:i,pyły zwykłe,25 - 35,32.0
BRWINOW,BGK03,52.213624,20.6742277,A029,32.56,BGK,21.03.2025,26.18,-21.16,-10.11,31.132,32.0,-15.5654,-23.5608,-18.366,-17.711,-0.655,31.132,1,Dz,płz:i,pyły zwykłe,25 - 35,32.0
BRWINOW,BGK03,52.213624,20.6742277,A102,41.14,BGK,25.03.2025,29.65,-24.64,-14.54,39.235,32.0,-16.0156,-25.6218,-17.841,-19.78,1.939,39.235,1,Dz,płz:i,pyły zwykłe,25 - 35,32.0
BRWINOW,BGK04,52.213686,20.6746858,A029,32.56,BGK,21.03.2025,28.11,-22.83,-11.17,32.944,32.0,-15.7082,-23.2202,-17.916,-17.488,-0.428,32.944,1,Dz,płz:i,pyły zwykłe,25 - 35,32.0
BRWINOW,BGK04,52.213686,20.6746858,A102,41.14,BGK,25.03.2025,29.55,-23.82,-13.93,41.484,32.0,-16.2493,-24.65,-18.257,-19.071,0.813,41.484,1,Dz,płz:i,pyły zwykłe,25 - 35,32.0
BRWINOW,BGK05,52.2137356,20.6751369,A029,32.56,BGK,21.03.2025,27.57,-22.17,-11.28,32.946,32.0,-14.44,-23.1567,-17.029,-17.271,0.242,32.946,1,Dz,płz:i,pyły zwykłe,25 - 35,32.0
BRWINOW,BGK05,52.2137356,20.6751369,A102,41.14,BGK,25.03.2025,26.5,-24.16,-13.72,41.517,32.0,-19.049,-25.6836,-20.516,-19.685,-0.831,41.517,1,Dz,płz:i,pyły zwykłe,25 - 35,32.0
BRWINOW,BGK06,52.2141692,20.6750233,A029,32.56,BGK,21.03.2025,26.2,-25.0,-11.99,33.641,32.0,-15.5766,-24.5436,-17.341,-18.753,1.412,33.641,1,Dz,płz:i,pyły zwykłe,25 - 35,32.0
BRWINOW,BGK06,52.2141692,20.6750233,A102,41.14,BGK,25.03.2025,27.74,-24.69,-14.45,41.548,32.0,-18.5078,-27.5547,-19.494,-21.314,1.82,41.548,1,Dz,płz:i,pyły zwykłe,25 - 35,32.0
BRWINOW,BGK07,52.2140982,20.6745103,A029,32.56,BGK,21.03.2025,24.59,-23.69,-12.84,32.601,32.0,-15.3904,-24.7693,-17.024,-19.145,2.122,32.601,1,Dz,płz:i,pyły zwykłe,25 - 35,32.0
BRWINOW,BGK07,52.2140982,20.6745103,A102,41.14,BGK,25.03.2025,27.63,-24.37,-14.12,40.908,32.0,-16.4715,-26.0135,-18.344,-20.019,1.675,40.908,1,Dz,płz:i,pyły zwykłe,25 - 35,32.0
BRWINOW,BGK08,52.2140422,20.6739981,A029,32.56,BGK,21.03.2025,27.35,-22.1,-11.62,32.941,32.0,-15.8127,-24.2147,-17.446,-19.109,1.663,32.941,1,Dz,płz:i,pyły zwykłe,25 - 35,32.0
BRWINOW,BGK08,52.2140422,20.6739981,A102,41.14,BGK,25.03.2025,24.11,-23.58,-13.55,41.607,32.0,-17.3328,-24.5092,-19.394,-19.084,-0.31,41.607,1,Dz,płz:i,pyły zwykłe,25 - 35,32.0
BRWINOW,BGK09,52.2139789,20.6735341,A029,32.56,BGK,21.03.2025,26.92,-22.19,-11.78,32.812,32.0,-15.3942,-24.1736,-17.54,-18.908,1.368,32.812,1,Dz,płz:i,pyły zwykłe,25 - 35,32.0
BRWINOW,BGK09,52.2139789,20.6735341,A102,41.14,BGK,25.03.2025,27.9,-28.05,-14.05,41.207,32.0,-16.8506,-25.9211,-19.995,-19.592,-0.403,41.207,1,Dz,płz:i,pyły zwykłe,25 - 35,32.0
BRWINOW,BGK10,52.2138948,20.6730427,A029,32.56,BGK,21.03.2025,25.16,-21.13,-10.96,36.238,32.0,-16.3843,-24.569,-19.175,-18.577,-0.598,36.238,1,Dz,płz:i,pyły zwykłe,25 - 35,32.0
BRWINOW,BGK10,52.2138948,20.6730427,A102,41.14,BGK,25.03.2025,24.78,-21.68,-12.65,45.534,32.0,-19.0817,-24.8828,-22.574,-19.288,-3.287,45.534,1,Dz,płz:i,pyły zwykłe,25 - 35,32.0
BRWINOW,BX01,52.231339,20.628208,A029,32.56,BX,26.10.2024,20.46,-20.26,-12.38,32.403,32.0,-16.7719,-23.7819,-20.44,-17.633,-2.807,32.403,8,D,płz:i,pyły zwykłe,25 - 35,32.0
BRWINOW,BX02,52.23107,20.627669,A029,32.56,BX,26.10.2024,20.17,-23.69,-13.52,32.4,32.0,-17.2419,-24.1638,-19.587,-19.084,-0.502,32.4,8,D,płz:i,pyły zwykłe,25 - 35,32.0
BRWINOW,BX03,52.23089,20.62713,A029,32.56,BX,26.10.2024,19.78,-25.03,-13.19,33.132,32.0,-17.0308,-26.6107,-18.512,-20.245,1.733,33.132,8,D,płz:i,pyły zwykłe,25 - 35,32.0
BRWINOW,BX04,52.230711,20.626591,A029,32.56,BX,26.10.2024,22.55,-22.38,-13.42,34.187,32.0,-17.2235,-24.5856,-19.74,-19.041,-0.7,34.187,8,D,płz:i,pyły zwykłe,25 - 35,32.0
BRWINOW,BX05,52.230621,20.626052,A029,32.56,BX,26.10.2024,20.91,-26.21,-14.1,29.655,32.0,-17.9575,-25.3117,-20.762,-19.045,-1.717,29.655,8,D,płz:i,pyły zwykłe,25 - 35,32.0
BRWINOW,BX06,52.230172,20.625693,A029,32.56,BX,26.10.2024,20.78,-23.83,-13.74,32.39,32.0,-20.6708,-25.4775,-24.329,-19.89,-4.439,32.39,8,D,płz:i,pyły zwykłe,25 - 35,32.0
BRWINOW,BX07,52.230172,20.626411,A029,32.56,BX,26.10.2024,22.43,-19.51,-11.25,32.393,32.0,-18.0885,-26.8726,-19.484,-20.625,1.141,32.393,8,D,płz:i,pyły zwykłe,25 - 35,32.0
BRWINOW,BX08,52.230351,20.62695,A029,32.56,BX,26.10.2024,22.14,-22.67,-12.74,33.699,32.0,-17.1502,-25.5705,-18.654,-19.856,1.202,33.699,8,D,płz:i,pyły zwykłe,25 - 35,32.0
BRWINOW,BX09,52.230531,20.627489,A029,32.56,BX,26.10.2024,22.57,-24.87,-13.43,32.573,32.0,-16.5611,-26.7273,-17.853,-20.519,2.665,32.573,8,D,płz:i,pyły zwykłe,25 - 35,32.0
BRWINOW,BX10,52.230711,20.628028,A029,32.56,BX,26.10.2024,21.84,-25.08,-14.46,32.738,32.0,-16.8955,-26.1481,-18.649,-19.844,1.195,32.738,8,D,płz:i,pyły zwykłe,25 - 35,32.0
KEDZIERZYN,KR01,50.3204403,18.1913533,A175,36.95,KR,12.10.2024,31.85,-21.99,-9.57,37.35,32.0,-11.3372,-24.0733,-12.588,-17.715,5.127,37.35,2,F,płz:pgl,pyły zwykłe,25 - 35,32.0
BRWINOW,BGA01,52.1594644,20.7147228,A029,32.56,BGA,21.03.2025,26.2,-24.8,-15.71,32.694,27.0,-17.1017,-27.2489,-19.227,-20.575,1.349,32.694,2,zDz,płz:pl,pyły zwykłe,0 - 35,27.0
BRWINOW,BGA01,52.1594644,20.7147228,A102,41.14,BGA,25.03.2025,24.43,-24.57,-15.3,41.308,27.0,-17.3277,-24.3881,-20.586,-18.716,-1.871,41.308,2,zDz,płz:pl,pyły zwykłe,0 - 35,27.0
BRWINOW,BGA02,52.1591989,20.7148602,A029,32.56,BGA,21.03.2025,21.95,-26.13,-15.44,32.694,27.0,-18.2903,-27.0737,-20.025,-20.907,0.883,32.694,2,zDz,płz:pl,pyły zwykłe,0 - 35,27.0
BRWINOW,BGA02,52.1591989,20.7148602,A102,41.14,BGA,25.03.2025,21.85,-23.74,-15.16,41.308,27.0,-17.3483,-24.3149,-20.318,-18.973,-1.344,41.308,2,zDz,płz:pl,pyły zwykłe,0 - 35,27.0
BRWINOW,BGA03,52.1588857,20.7150138,A029,32.56,BGA,21.03.2025,23.54,-23.37,-14.93,32.591,27.0,-17.3442,-25.8963,-19.443,-20.454,1.011,32.591,2,zDz,płz:pl,pyły zwykłe,0 - 35,27.0
BRWINOW,BGA03,52.1588857,20.7150138,A102,41.14,BGA,25.03.2025,23.46,-23.92,-14.88,41.112,27.0,-18.0745,-23.3074,-21.524,-18.54,-2.985,41.112,2,zDz,płz:pl,pyły zwykłe,0 - 35,27.0
BRWINOW,BGA04,52.1586212,20.715201,A029,32.56,BGA,21.03.2025,20.22,-22.91,-14.58,32.429,27.0,-17.4842,-26.1189,-19.626,-20.263,0.637,32.429,2,zDz,płz:pl,pyły zwykłe,0 - 35,27.0
BRWINOW,BGA04,52.1586212,20.715201,A102,41.14,BGA,25.03.2025,21.62,-21.07,-12.84,41.188,27.0,-17.717,-22.8449,-19.795,-18.502,-1.293,41.188,2,zDz,płz:pl,pyły zwykłe,0 - 35,27.0
BRWINOW,BGA07,52.1585048,20.7146408,A029,32.56,BGA,21.03.2025,22.08,-24.58,-14.52,33.045,27.0,-18.3766,-26.5142,-20.871,-20.553,-0.318,33.045,2,zDz,płz:pl,pyły zwykłe,0 - 35,27.0
BRWINOW,BGA07,52.1585048,20.7146408,A102,41.14,BGA,25.03.2025,21.34,-22.73,-14.25,41.776,27.0,-16.6606,-23.2873,-19.274,-18.409,-0.865,41.776,2,zDz,płz:pl,pyły zwykłe,0 - 35,27.0
BRWINOW,BGA08,52.1587732,20.7144881,A029,32.56,BGA,21.03.2025,24.23,-23.64,-14.51,32.222,27.0,-17.207,-27.1851,-19.091,-21.1,2.009,32.222,2,zDz,płz:pl,pyły zwykłe,0 - 35,27.0
BRWINOW,BGA08,52.1587732,20.7144881,A102,41.14,BGA,25.03.2025,23.82,-23.73,-15.72,40.501,27.0,-17.1176,-24.546,-20.137,-18.985,-1.152,40.501,2,zDz,płz:pl,pyły zwykłe,0 - 35,27.0
BRWINOW,BGA09,52.159036,20.7143139,A029,32.56,BGA,21.03.2025,22.55,-26.82,-15.67,29.735,27.0,-17.2047,-26.5416,-18.758,-20.826,2.069,29.735,2,zDz,płz:pl,pyły zwykłe,0 - 35,27.0
BRWINOW,BGA09,52.159036,20.7143139,A102,41.14,BGA,25.03.2025,22.76,-23.73,-15.28,38.335,27.0,-16.9737,-24.7716,-20.176,-19.29,-0.886,38.335,2,zDz,płz:pl,pyły zwykłe,0 - 35,27.0
BRWINOW,BGA10,52.1593365,20.7141535,A029,32.56,BGA,21.03.2025,22.54,-23.1,-14.62,32.04,27.0,-17.1035,-25.3107,-19.484,-19.829,0.345,32.04,2,zDz,płz:pl,pyły zwykłe,0 - 35,27.0
BRWINOW,BGA10,52.1593365,20.7141535,A102,41.14,BGA,25.03.2025,24.86,-23.68,-13.98,40.671,27.0,-17.1445,-25.3264,-20.16,-19.234,-0.927,40.671,2,zDz,płz:pl,pyły zwykłe,0 - 35,27.0
BRWINOW,BGB06,52.1602809,20.705529,A029,32.56,BGB,21.03.2025,17.12,-25.66,-12.8,31.017,27.0,-16.8181,-25.2008,-17.829,-19.201,1.371,31.017,2,Dz,płz:pl,pyły zwykłe,0 - 35,27.0
BRWINOW,BGB06,52.1602809,20.705529,A102,41.14,BGB,25.03.2025,18.38,-21.38,-10.78,39.005,27.0,-13.0919,-21.9689,-14.662,-16.312,1.65,39.005,2,Dz,płz:pl,pyły zwykłe,0 - 35,27.0
BRWINOW,BGB07,52.1603989,20.7051162,A029,32.56,BGB,21.03.2025,21.13,-23.6,-11.89,32.959,27.0,-15.2974,-25.8835,-16.749,-19.737,2.988,32.959,2,Dz,płz:pl,pyły zwykłe,0 - 35,27.0
BRWINOW,BGB07,52.1603989,20.7051162,A102,41.14,BGB,25.03.2025,20.71,-19.63,-9.13,41.576,27.0,-12.9997,-22.2603,-14.771,-16.471,1.7,41.576,2,Dz,płz:pl,pyły zwykłe,0 - 35,27.0
BRWINOW,BL03,52.1843108,20.6584597,A102,41.14,BL,19.10.2024,22.56,-24.71,-14.25,40.813,30.0,-18.3744,-25.8123,-21.092,-19.887,-1.205,40.813,4,A,płz:pl,pyły zwykłe,0 - 35,30.0
BRWINOW,BL04,52.1846628,20.6589259,A102,41.14,BL,19.10.2024,24.77,-24.53,-14.59,41.197,30.0,-17.8499,-24.5382,-22.175,-18.819,-3.356,41.197,4,A,płz:pl,pyły zwykłe,0 - 35,30.0
BRWINOW,BL05,52.1850403,20.6589962,A102,41.14,BL,19.10.2024,19.04,-25.26,-15.25,40.988,30.0,-18.2346,-24.3113,-22.942,-18.549,-4.393,40.988,4,A,płz:pl,pyły zwykłe,0 - 35,30.0
BRWINOW,BL06,52.1853248,20.6596886,A102,41.14,BL,19.10.2024,15.62,-25.89,-14.45,38.445,30.0,-18.5074,-25.3579,-21.049,-19.228,-1.82,38.445,4,A,płz:pl,pyły zwykłe,0 - 35,30.0
BRWINOW,BV01,52.22568,20.712919,A029,32.56,BV,26.10.2024,16.16,-22.69,-12.81,32.781,15.0,-17.0652,-26.0425,-19.425,-18.813,-0.612,32.781,5,A,płz:pl,pyły zwykłe,0 - 35,15.0
BRWINOW,BV02,52.22568,20.713548,A029,32.56,BV,26.10.2024,9.15,-25.35,-13.19,32.696,15.0,-16.2928,-25.2833,-18.579,-18.956,0.378,32.696,5,A,płz:pl,pyły zwykłe,0 - 35,15.0
BRWINOW,BGA05,52.1583626,20.7153933,A029,32.56,BGA,21.03.2025,27.61,-24.55,-16.01,32.625,28.0,-17.74,-26.0969,-21.239,-19.731,-1.508,32.625,2,zDz,płz:ps,pyły zwykłe,0 - 35,28.0
BRWINOW,BGA05,52.1583626,20.7153933,A102,41.14,BGA,25.03.2025,25.89,-22.38,-12.95,41.141,28.0,-16.2746,-24.5015,-18.208,-18.521,0.313,41.141,2,zDz,płz:ps,pyły zwykłe,0 - 35,28.0
BRWINOW,BGA06,52.1582154,20.7147706,A029,32.56,BGA,21.03.2025,22.25,-23.72,-14.35,35.094,28.0,-18.6,-26.0699,-21.898,-19.886,-2.013,35.094,2,zDz,płz:ps,pyły zwykłe,0 - 35,28.0
BRWINOW,BGA06,52.1582154,20.7147706,A102,41.14,BGA,25.03.2025,25.6,-22.73,-13.86,43.335,28.0,-16.3723,-24.4628,-18.789,-18.482,-0.307,43.335,2,zDz,płz:ps,pyły zwykłe,0 - 35,28.0
BRWINOW,BGC04,52.1634756,20.7081871,A029,32.56,BGC,21.03.2025,21.17,-23.43,-10.5,33.023,30.0,-14.634,-23.9695,-16.534,-17.913,1.379,33.023,4,Bw,płz:ps,pyły zwykłe,0 - 35,30.0
BRWINOW,BGC04,52.1634756,20.7081871,A102,41.14,BGC,25.03.2025,20.57,-22.14,-10.78,41.591,30.0,-14.3517,-23.6131,-16.345,-17.449,1.104,41.591,4,Bw,płz:ps,pyły zwykłe,0 - 35,30.0
BRWINOW,BGI01,52.174965,20.6654575,A029,32.56,BGI,21.03.2025,23.7,-20.14,-11.5,32.316,28.0,-16.4002,-22.7539,-20.767,-16.765,-4.002,32.316,2,Dz,płz:ps,pyły zwykłe,0 - 35,28.0
BRWINOW,BGI01,52.174965,20.6654575,A102,41.14,BGI,25.03.2025,21.51,-29.85,-16.73,40.541,28.0,-17.585,-26.084,-20.518,-20.202,-0.316,40.541,2,Dz,płz:ps,pyły zwykłe,0 - 35,28.0
BRWINOW,BGI02,52.1750009,20.6649735,A029,32.56,BGI,21.03.2025,19.37,-21.21,-12.88,30.155,28.0,-14.882,-23.028,-17.928,-17.033,-0.895,30.155,2,Dz,płz:ps,pyły zwykłe,0 - 35,28.0
BRWINOW,BGI02,52.1750009,20.6649735,A102,41.14,BGI,25.03.2025,18.03,-26.19,-16.61,39.659,28.0,-18.542,-26.7195,-21.403,-20.476,-0.926,39.659,2,Dz,płz:ps,pyły zwykłe,0 - 35,28.0
BRWINOW,BGI03,52.1750232,20.6644715,A029,32.56,BGI,21.03.2025,21.52,-21.92,-12.73,32.206,28.0,-15.152,-23.1942,-17.524,-17.72,0.196,32.206,2,Dz,płz:ps,pyły zwykłe,0 - 35,28.0
BRWINOW,BGI03,52.1750232,20.6644715,A102,41.14,BGI,25.03.2025,23.25,-25.87,-15.66,40.67,28.0,-19.4027,-26.0234,-23.18,-20.058,-3.122,40.67,2,Dz,płz:ps,pyły zwykłe,0 - 35,28.0
BRWINOW,BGI04,52.1750481,20.6639801,A029,32.56,BGI,21.03.2025,24.56,-21.9,-12.76,32.484,28.0,-15.6356,-24.5254,-17.673,-18.758,1.086,32.484,2,Dz,płz:ps,pyły zwykłe,0 - 35,28.0
BRWINOW,BGI04,52.1750481,20.6639801,A102,41.14,BGI,25.03.2025,21.32,-26.03,-15.85,41.13,28.0,-18.0971,-25.2668,-21.769,-19.634,-2.135,41.13,2,Dz,płz:ps,pyły zwykłe,0 - 35,28.0
BRWINOW,BGI05,52.1750705,20.6634897,A029,32.56,BGI,21.03.2025,17.57,-21.4,-12.3,32.482,28.0,-16.7496,-26.5596,-18.007,-20.286,2.279,32.482,2,Dz,płz:ps,pyły zwykłe,0 - 35,28.0
BRWINOW,BGI05,52.1750705,20.6634897,A102,41.14,BGI,25.03.2025,19.72,-25.83,-16.23,41.127,28.0,-18.7869,-25.1201,-22.857,-19.179,-3.678,41.127,2,Dz,płz:ps,pyły zwykłe,0 - 35,28.0
BRWINOW,BGI06,52.1754479,20.6635632,A029,32.56,BGI,21.03.2025,23.45,-23.09,-12.81,32.129,28.0,-16.8757,-26.2294,-19.459,-19.73,0.27,32.129,2,Dz,płz:ps,pyły zwykłe,0 - 35,28.0
BRWINOW,BGI06,52.1754479,20.6635632,A102,41.14,BGI,25.03.2025,25.66,-30.14,-15.51,40.85,28.0,-18.2562,-28.0881,-20.481,-21.677,1.196,40.85,2,Dz,płz:ps,pyły zwykłe,0 - 35,28.0
BRWINOW,BGI07,52.1754305,20.6640303,A029,32.56,BGI,21.03.2025,22.34,-20.89,-12.1,32.131,28.0,-17.9262,-24.9816,-21.178,-18.9,-2.278,32.131,2,Dz,płz:ps,pyły zwykłe,0 - 35,28.0
BRWINOW,BGI07,52.1754305,20.6640303,A102,41.14,BGI,25.03.2025,23.71,-25.96,-15.74,40.825,28.0,-18.6803,-25.9768,-21.699,-20.607,-1.092,40.825,2,Dz,płz:ps,pyły zwykłe,0 - 35,28.0
BRWINOW,BGI08,52.1754011,20.6645141,A029,32.56,BGI,21.03.2025,19.93,-21.87,-12.77,31.288,28.0,-15.8643,-23.7391,-18.445,-18.398,-0.047,31.288,2,Dz,płz:ps,pyły zwykłe,0 - 35,28.0
BRWINOW,BGI08,52.1754011,20.6645141,A102,41.14,BGI,25.03.2025,21.12,-26.68,-16.11,40.817,28.0,-19.3446,-28.1711,-21.791,-21.634,-0.157,40.817,2,Dz,płz:ps,pyły zwykłe,0 - 35,28.0
BRWINOW,BGI09,52.1753802,20.6649993,A029,32.56,BGI,21.03.2025,19.03,-21.81,-11.86,32.814,28.0,-15.4362,-24.5284,-17.532,-18.094,0.562,32.814,2,Dz,płz:ps,pyły zwykłe,0 - 35,28.0
BRWINOW,BGI09,52.1753802,20.6649993,A102,41.14,BGI,25.03.2025,18.62,-28.78,-16.09,41.813,28.0,-19.1292,-26.015,-21.953,-20.652,-1.301,41.813,2,Dz,płz:ps,pyły zwykłe,0 - 35,28.0
BRWINOW,BGI10,52.1753522,20.6654944,A029,32.56,BGI,21.03.2025,17.33,-22.14,-12.83,32.492,28.0,-17.8105,-23.3261,-21.87,-17.617,-4.254,32.492,2,Dz,płz:ps,pyły zwykłe,0 - 35,28.0
BRWINOW,BGI10,52.1753522,20.6654944,A102,41.14,BGI,25.03.2025,18.65,-24.96,-16.95,41.136,28.0,-18.7473,-25.4465,-21.112,-20.459,-0.653,41.136,2,Dz,płz:ps,pyły zwykłe,0 - 35,28.0
BRWINOW,BS01,52.212295,20.688215,A029,32.56,BS,26.10.2024,17.05,-19.97,-9.72,33.629,30.0,-13.5811,-21.6592,-16.206,-16.088,-0.118,33.629,4,A,płz:ps,pyły zwykłe,0 - 35,30.0
BRWINOW,BS02,52.212475,20.688305,A029,32.56,BS,26.10.2024,23.73,-19.34,-9.03,34.644,30.0,-13.3127,-22.613,-15.689,-16.49,0.802,34.644,4,A,płz:ps,pyły zwykłe,0 - 35,30.0
BRWINOW,BS03,52.212834,20.688575,A029,32.56,BS,26.10.2024,18.56,-20.68,-10.72,32.355,30.0,-14.06,-21.9288,-16.907,-16.15,-0.757,32.355,4,A,płz:ps,pyły zwykłe,0 - 35,30.0
BRWINOW,BS04,52.213463,20.688395,A029,32.56,BS,26.10.2024,11.14,-21.98,-12.32,32.211,30.0,-15.904,-22.9528,-19.07,-17.149,-1.921,32.211,4,A,płz:ps,pyły zwykłe,0 - 35,30.0
BRWINOW,BR01,52.198461,20.683095,A029,32.56,BR,26.10.2024,17.15,-19.64,-10.88,32.252,28.0,-14.0441,-21.6993,-16.868,-16.3,-0.568,32.252,2,zDz,płz:psp,pyły zwykłe,0 - 35,28.0
BRWINOW,BR02,52.198012,20.683005,A029,32.56,BR,26.10.2024,19.96,-19.77,-9.22,32.599,28.0,-14.2689,-24.7784,-16.245,-17.819,1.574,32.599,2,zDz,płz:psp,pyły zwykłe,0 - 35,28.0
BRWINOW,BR03,52.197653,20.682825,A029,32.56,BR,26.10.2024,17.61,-20.19,-8.77,32.603,28.0,-14.8936,-25.5936,-16.398,-18.989,2.591,32.603,2,zDz,płz:psp,pyły zwykłe,0 - 35,28.0
BRWINOW,BR04,52.197653,20.682286,A029,32.56,BR,26.10.2024,20.97,-21.55,-10.13,32.959,28.0,-14.7689,-23.7023,-17.273,-17.817,0.544,32.959,2,zDz,płz:psp,pyły zwykłe,0 - 35,28.0
BRWINOW,BR05,52.198012,20.682376,A029,32.56,BR,26.10.2024,19.98,-21.04,-9.83,32.882,28.0,-14.825,-22.3031,-17.47,-16.917,-0.553,32.882,2,zDz,płz:psp,pyły zwykłe,0 - 35,28.0
BRWINOW,BR06,52.198371,20.682556,A029,32.56,BR,26.10.2024,17.55,-22.21,-11.02,32.05,28.0,-15.1946,-23.9422,-16.916,-17.641,0.725,32.05,2,zDz,płz:psp,pyły zwykłe,0 - 35,28.0
OBORY,OR01,52.088108,21.152931,A029,34.55,OR,24.03.2024,49.71,-16.18,-5.01,34.83,25.0,-9.0952,-18.711,-10.313,-13.024,2.711,34.83,2,zF,płz.pl,pyły zwykłe,0 - 35,25.0
OBORY,OR01,52.088108,21.152931,A029,34.55,OR,17.04.2024,40.57,-19.63,-7.8,34.83,25.0,-10.4373,-22.2444,-11.727,-16.504,4.778,34.83,2,zF,płz.pl,pyły zwykłe,0 - 35,25.0
OBORY,OR01,52.088108,21.152931,A102,42.91,OR,21.04.2024,42.83,-19.44,-9.81,43.12,25.0,-12.7136,-21.435,-15.345,-15.624,0.279,43.12,2,zF,płz.pl,pyły zwykłe,0 - 35,25.0
OBORY,OR01,52.088108,21.152931,A029,34.55,OR,11.05.2024,35.28,-21.1,-13.14,34.83,25.0,-15.8232,-23.1788,-19.058,-17.321,-1.737,34.83,2,zF,płz.pl,pyły zwykłe,0 - 35,25.0
